CNT,ST004D01T,ST062Q01TA,ST062Q02TA,ST294Q02JA,ST295Q02JA,ST296Q04JA,RELATST,BELONG,PERSEVAGR,CURIOAGR,GROSAGR,FAMSUP,DISCLIM,TEACHSUP,MATHEFF,ANXMAT,MATHPERS,HISCED,HISEI,HOMEPOS,ESCS,top_10_percent
DEU,1.0,1.0,1.0,1.0,5.0,6.0,1.5192,-0.5235,-1.2824,-0.2685,0.9252,0.2662,-1.1764,0.8211,-3.3847,2.6149,-0.6613,5.0,24.98,0.5977,-0.66,0
DEU,2.0,2.0,1.0,6.0,6.0,1.0,2.0079,1.4683,-0.6275,-0.5102,0.5208,1.5622,0.4277,1.5558,0.8663,-0.1371,0.8843,8.0,56.0,-0.781,0.0187,0
DEU,2.0,1.0,1.0,1.0,4.0,1.0,1.1463,1.1073,0.7534,-0.2722,-0.0737,-0.3196,0.6764,0.1475,-0.5983,-0.508,0.2579,3.0,28.48,-0.6584,-1.6337,0
DEU,1.0,1.0,2.0,1.0,6.0,3.0,-0.446,0.3368,-0.324,0.4831,-0.1038,-0.4446,0.3521,-1.7015,-0.6111,-0.508,-0.117,3.0,,0.219,-1.1378,0
DEU,2.0,2.0,1.0,5.0,6.0,1.0,0.0598,0.5159,-0.1976,1.4816,0.9252,-1.1215,-0.3191,1.5558,-0.0051,0.544,-0.2161,8.0,50.9,-0.3593,0.101,0
DEU,1.0,,,4.0,6.0,4.0,-0.4971,0.92,,2.0619,0.6206,-0.0492,-2.3859,0.8211,-0.0064,1.2587,0.2597,,24.53,-1.9749,-1.7488,0
DEU,2.0,1.0,1.0,6.0,1.0,4.0,-1.322,1.4693,-1.2554,-1.0178,,,-0.0691,,,,,10.0,24.53,0.2292,-0.1477,0
DEU,2.0,1.0,1.0,6.0,6.0,2.0,-2.237,0.0612,0.7035,,,1.4835,1.7777,-2.9095,-0.1457,-2.382,-2.4289,5.0,,-6.4661,-4.4873,0
DEU,1.0,1.0,1.0,1.0,6.0,3.0,0.7935,1.0833,-0.5357,0.1385,-0.0737,-1.2467,1.7914,-2.9095,-0.8487,-0.1371,0.3845,6.0,62.39,-0.8777,-0.5786,0
DEU,2.0,1.0,1.0,6.0,6.0,3.0,1.6094,1.0491,0.1993,0.1057,-1.2038,,-1.0078,1.5558,0.0602,,,8.0,22.77,-1.2221,-0.7956,0
DEU,2.0,1.0,1.0,2.0,4.0,3.0,0.4049,-0.3128,-0.1555,0.0211,-1.0993,-0.2087,-0.322,-0.3322,-1.1051,-0.0575,-1.1414,9.0,,0.4279,0.6271,0
DEU,2.0,1.0,1.0,6.0,5.0,4.0,-1.1234,-0.7204,,,,,-0.808,-0.1002,-0.767,-2.3755,-0.4649,10.0,65.25,2.52,1.5914,0
DEU,1.0,,,,,,,,,,,,,,,,,,,,,1
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,2.0,1.0,1.0,6.0,6.0,1.0,1.74,-0.9193,1.4218,2.4089,-0.339,1.6483,1.0989,1.5558,2.0602,-0.5191,0.5026,3.0,26.64,-1.1933,-1.895,0
DEU,2.0,1.0,1.0,1.0,5.0,4.0,1.2853,1.1314,0.2862,-0.3365,-1.2038,,1.6706,0.8211,0.4811,-0.3744,-0.1133,8.0,30.34,-0.2824,-0.2546,0
DEU,2.0,1.0,1.0,1.0,2.0,1.0,1.6233,-0.2132,-0.1259,1.3229,1.2479,1.7316,-1.5618,1.5558,-1.5386,2.5078,1.734,1.0,33.76,-1.7402,-3.0076,0
DEU,2.0,1.0,1.0,6.0,5.0,4.0,-2.8464,2.7474,-1.0077,-0.7897,-4.2853,,-0.5288,,,,,5.0,55.25,1.3317,0.2224,0
DEU,1.0,4.0,4.0,1.0,1.0,1.0,-0.2421,0.314,-1.0267,-1.1821,0.3512,-1.3442,1.0761,0.4357,-1.5346,0.4067,-0.8155,6.0,25.95,-1.1472,-1.3807,0
DEU,1.0,1.0,1.0,1.0,6.0,3.0,0.8763,0.7639,1.7553,0.2278,-0.3649,0.3748,-2.4227,0.8211,1.2615,0.429,0.6687,8.0,51.5,0.2177,0.3567,1
DEU,2.0,1.0,1.0,4.0,4.0,1.0,-0.7907,-0.637,-1.3837,0.4884,-1.0993,1.6726,-0.0504,-1.7015,-1.3347,0.1031,0.5259,1.0,,-1.5089,-3.5363,0
DEU,2.0,1.0,3.0,1.0,4.0,2.0,-0.1156,2.4581,-0.3437,-1.0913,1.1014,,-1.0125,0.4357,,,,10.0,86.72,1.5261,1.5759,0
DEU,2.0,1.0,1.0,2.0,6.0,3.0,0.4376,2.7308,2.4307,1.3315,0.1277,0.2717,1.6706,-0.5635,2.2152,-0.9979,0.2236,3.0,56.35,1.0128,-0.3996,1
DEU,2.0,1.0,1.0,6.0,4.0,1.0,0.5515,-1.1175,-0.8945,0.7156,1.4453,-0.844,-0.322,0.1475,-1.8708,1.0508,-0.652,9.0,28.48,-1.4279,-0.7749,0
DEU,1.0,1.0,1.0,4.0,6.0,,-0.0171,0.2112,0.6211,0.0191,-0.1038,,,,,,,7.0,57.38,0.2205,0.2151,0
DEU,2.0,1.0,1.0,1.0,4.0,2.0,0.5393,2.1143,-0.0052,2.8544,-0.8667,,1.0345,0.8211,0.4954,-2.249,1.4463,9.0,74.7,0.6104,0.9611,0
DEU,1.0,1.0,1.0,6.0,6.0,5.0,-0.6647,-0.3502,1.4492,2.0024,0.7558,1.8837,1.17,-0.3322,-0.4966,0.5653,2.3067,3.0,35.34,0.1983,-1.1413,0
DEU,1.0,1.0,1.0,1.0,4.0,4.0,-0.3905,0.5337,1.2331,-0.4496,0.657,,1.6289,-0.8059,-0.9281,,,6.0,53.15,0.3675,-0.2257,0
DEU,1.0,1.0,1.0,3.0,6.0,3.0,0.7714,0.5094,-0.2939,0.1559,-0.3981,,0.9297,0.4357,1.2207,-0.5191,0.1523,5.0,,-0.3875,-0.5121,0
DEU,2.0,1.0,1.0,3.0,5.0,4.0,1.3525,0.3608,0.3982,1.8649,-0.9085,0.2484,-0.1363,-0.3322,0.1905,0.1031,0.2352,9.0,75.54,1.0527,1.1643,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,2.0,1.0,1.0,3.0,3.0,3.0,0.8197,0.0422,-0.3685,-0.1348,-0.339,-0.4419,0.801,0.4357,-0.6889,-0.6243,0.02,10.0,85.85,0.0322,0.9267,0
DEU,2.0,1.0,1.0,4.0,4.0,2.0,0.8846,0.6428,2.6321,0.3605,1.6437,-0.2359,1.1571,0.8211,2.3057,0.6566,1.3734,3.0,22.57,-1.4582,-2.084,0
DEU,1.0,1.0,1.0,6.0,6.0,2.0,1.1424,-0.0328,0.2227,0.915,-1.0753,1.6582,1.6706,0.4357,-0.9605,0.602,-0.226,5.0,23.8,0.3047,-0.8064,0
DEU,2.0,1.0,1.0,5.0,6.0,4.0,0.9822,1.1073,0.3257,1.7002,0.4641,0.9769,-0.5562,-0.1002,0.805,-0.638,0.1246,5.0,85.85,-0.362,0.0828,0
DEU,1.0,1.0,2.0,4.0,5.0,2.0,0.0192,0.5071,0.1509,-1.1253,-0.2269,-0.6216,0.1765,-0.5635,-0.5791,1.0161,-0.0786,10.0,88.7,0.9205,1.3568,0
DEU,1.0,1.0,1.0,5.0,6.0,4.0,-1.1465,-1.2361,0.9978,-0.6449,0.7558,,1.1687,-0.1002,-3.508,,,8.0,50.15,-0.5742,-0.0042,0
DEU,1.0,1.0,1.0,1.0,5.0,2.0,0.8307,1.4416,0.929,0.8105,0.2074,-0.0799,-0.4961,1.5558,2.0876,-1.6625,1.1342,9.0,74.66,1.7987,1.4636,0
DEU,1.0,1.0,2.0,1.0,2.0,1.0,-0.3561,-0.0437,-1.2015,-1.0003,-0.339,,-0.8697,1.5558,1.2361,,,9.0,73.91,0.8522,1.0486,0
DEU,1.0,1.0,1.0,1.0,5.0,1.0,1.1463,0.7356,0.4784,-0.9765,1.2661,1.7324,1.1687,0.8211,2.2191,-2.3755,2.1515,10.0,88.7,-0.0648,0.9394,0
DEU,2.0,4.0,2.0,1.0,3.0,1.0,0.4714,0.0422,-0.8317,0.632,0.3512,,0.0926,,,,-0.7857,3.0,,-1.5336,-2.2173,0
DEU,1.0,1.0,1.0,2.0,5.0,3.0,-0.1193,-0.8108,-0.2471,-1.119,0.3638,,-0.0691,-0.1002,-0.302,1.0508,0.0644,3.0,24.98,-0.4194,-1.5985,0
DEU,2.0,1.0,1.0,2.0,3.0,1.0,-0.5181,2.7562,-0.3235,-0.3686,,-0.088,,,,-2.3558,-0.5224,7.0,43.33,-0.4748,-0.3447,0
DEU,1.0,1.0,1.0,4.0,4.0,2.0,1.074,-0.1361,0.6251,-0.1057,-0.2269,0.4391,-0.3191,-0.1002,2.1584,-0.5006,-1.4406,9.0,75.13,0.8797,1.0833,0
DEU,2.0,1.0,1.0,3.0,5.0,3.0,1.0884,1.4507,-0.0428,-0.36,-0.339,0.1708,-1.0078,1.5558,-0.1246,1.4278,0.1985,7.0,57.03,-0.4966,-0.0953,0
DEU,2.0,1.0,1.0,,4.0,2.0,1.4189,0.5071,0.4799,0.3222,-0.1927,0.9486,-0.5304,0.4357,0.8729,-0.9979,0.5944,6.0,56.0,1.6049,0.3522,0
DEU,2.0,1.0,1.0,1.0,4.0,1.0,-1.4202,-0.338,0.5155,-1.9606,0.7558,-0.9738,0.8065,-1.7015,0.1893,-2.249,-0.9531,9.0,77.1,-1.0376,0.3084,0
DEU,1.0,1.0,1.0,6.0,6.0,4.0,-0.7923,-1.0935,-0.0445,-0.4145,0.3361,0.7176,0.3552,0.1475,-0.8436,2.635,0.7593,6.0,44.92,-0.2819,-0.6561,0
DEU,2.0,4.0,4.0,3.0,4.0,1.0,-1.3039,0.2178,0.6965,-0.2146,-0.2863,-0.7705,-0.773,0.1475,-0.3479,-0.6243,1.7574,,,-0.3372,,0
DEU,1.0,1.0,1.0,1.0,1.0,1.0,-0.3641,0.1628,1.3679,0.3301,1.2389,-1.1397,-0.4763,0.8211,-0.5345,-0.9979,0.3573,3.0,25.94,-0.0513,-1.4245,0
DEU,2.0,1.0,1.0,5.0,5.0,3.0,-0.2456,2.2967,0.727,0.2247,-1.0993,0.1708,-0.0784,-0.3322,-1.4218,-0.3794,-0.0795,9.0,28.48,0.5686,0.0707,0
DEU,2.0,,,4.0,5.0,,,,,,,-0.5482,,,,,,,,-1.3981,,0
DEU,2.0,1.0,1.0,1.0,1.0,1.0,-0.5845,0.3379,0.4324,-0.8948,-0.4084,0.4954,-2.4469,-2.1346,-3.3564,-1.2286,-0.0768,9.0,55.25,0.7637,0.6588,0
DEU,1.0,1.0,1.0,,,3.0,0.0233,-0.0437,-0.4328,0.1041,-0.1038,-0.6637,-0.5502,-1.7015,-0.6766,0.133,0.1856,6.0,54.86,0.3337,-0.2077,0
DEU,2.0,1.0,1.0,3.0,3.0,4.0,0.5783,0.7639,-0.8917,-1.4716,-0.1927,-0.1895,-0.3306,0.4357,-0.9093,-0.2045,-0.2271,3.0,31.08,0.7938,-0.9695,0
DEU,2.0,1.0,1.0,4.0,4.0,4.0,0.0191,-0.0211,-0.5093,-0.9704,0.2652,-0.5865,-0.649,-0.5635,0.0731,-0.3794,0.0379,5.0,42.3,0.0917,-0.5473,1
DEU,2.0,1.0,1.0,1.0,3.0,1.0,-1.2031,1.027,-0.8425,-0.9874,-1.4234,0.1568,-0.6966,-1.3627,-3.4164,-0.508,-0.4427,3.0,43.33,0.7774,-0.7452,0
DEU,2.0,1.0,1.0,3.0,3.0,6.0,1.1866,-0.3397,1.3241,1.8747,-0.339,1.5866,,-0.3322,-1.1019,-0.3991,,6.0,19.41,0.8547,-0.6563,0
DEU,2.0,1.0,2.0,1.0,6.0,3.0,0.0598,0.9434,0.3507,0.2435,-0.1038,0.4854,1.189,-2.1346,-0.4144,0.8757,0.1401,6.0,56.0,0.3439,-0.1818,0
DEU,2.0,1.0,1.0,1.0,3.0,4.0,-0.1692,1.0833,0.1804,0.0356,-0.0455,1.797,0.6387,-0.3322,-0.7033,0.8918,-0.617,3.0,30.49,-1.1938,-1.8225,0
DEU,1.0,1.0,1.0,1.0,4.0,1.0,-0.8781,0.4063,-1.7085,-1.3946,-0.976,-0.9251,1.0136,-0.3322,,,-0.3473,3.0,,-0.1194,-1.2889,0
DEU,1.0,1.0,1.0,1.0,4.0,2.0,0.8173,0.7289,-0.1975,-0.3961,0.504,0.2077,-1.8995,-1.0693,0.0806,-0.5191,-0.2255,9.0,75.54,1.5009,1.3541,0
DEU,2.0,1.0,2.0,2.0,2.0,1.0,1.1591,0.1341,-0.5896,-0.4482,0.7558,-0.2494,0.7487,-0.1002,0.2278,0.1932,-1.4876,5.0,31.08,-0.3263,-0.9362,0
DEU,1.0,1.0,1.0,5.0,4.0,2.0,0.4846,-0.1744,3.3292,1.0291,1.544,-1.5662,0.3894,0.1475,2.1839,-0.7107,-0.0684,6.0,55.25,1.8029,0.422,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,2.0,1.0,1.0,,6.0,1.0,-0.1326,-1.1089,1.6887,-0.213,0.638,-0.2747,0.6461,-0.5635,0.4472,-0.4577,0.468,9.0,61.91,0.9721,0.8728,0
DEU,2.0,1.0,1.0,1.0,1.0,1.0,-1.2622,0.9434,0.6351,-0.7219,,,-1.3773,0.4357,,1.0286,,9.0,26.62,-1.7004,-0.9254,0
DEU,2.0,1.0,1.0,1.0,2.0,1.0,0.3034,0.114,-0.4204,-0.2437,0.504,-0.2155,0.7631,0.4357,0.4767,-0.1172,-0.6143,,,0.2423,,1
DEU,2.0,1.0,1.0,3.0,6.0,4.0,1.58,1.1314,0.9855,1.0881,-0.2269,,0.1614,0.8211,0.6188,-2.3558,0.2347,3.0,62.45,0.5768,-0.4691,1
DEU,2.0,1.0,1.0,6.0,6.0,1.0,-0.6481,0.5159,0.9383,-0.2703,-0.0737,-0.0664,-0.9796,-0.5635,-0.0276,0.051,-0.1313,10.0,30.34,-0.1879,-0.2146,0
DEU,2.0,1.0,1.0,1.0,4.0,2.0,-0.0394,2.4581,-0.0901,-1.3962,-0.164,-1.317,0.4277,-0.1002,-0.6885,0.3025,-0.3056,,56.0,-0.6503,-0.2061,0
DEU,2.0,1.0,1.0,6.0,6.0,3.0,-0.7005,-0.6224,1.0164,0.369,0.043,,0.1765,-2.1346,-0.0585,2.6149,0.1744,6.0,61.91,0.6687,0.0673,0
DEU,2.0,1.0,1.0,6.0,5.0,,-0.3096,-1.2716,-0.3129,0.5104,,,,,,,,6.0,18.02,-1.0718,-1.4985,0
DEU,2.0,1.0,1.0,1.0,1.0,1.0,1.3669,1.1073,-0.1266,-1.3761,-0.8467,-0.0712,-2.4128,1.5558,-3.3656,-0.0394,-1.7175,8.0,30.78,0.4114,0.0475,0
DEU,1.0,1.0,1.0,1.0,3.0,2.0,0.6646,0.0646,-0.3171,0.8423,-0.26,0.0822,-0.4961,0.4357,0.4705,0.429,-0.1634,3.0,26.64,-1.5007,-2.0251,1
DEU,2.0,1.0,1.0,1.0,3.0,,0.9576,0.5184,,-0.6658,,,,,-0.5623,,,5.0,28.48,1.4803,-0.2201,0
DEU,1.0,1.0,1.0,6.0,4.0,3.0,0.6374,0.5453,-0.1699,-0.2332,0.2652,0.2463,0.5807,-0.1002,-0.6498,0.1748,-0.4678,,30.34,-1.8447,-1.9912,0
DEU,1.0,1.0,1.0,2.0,6.0,3.0,-0.7643,0.9434,1.5788,-0.6313,0.0207,,0.1085,0.1475,0.5565,-2.3868,0.8563,10.0,83.5,1.5459,1.5234,0
DEU,1.0,1.0,1.0,6.0,6.0,3.0,0.3504,0.7639,1.632,0.1663,-0.339,1.7465,1.1182,-1.7015,0.5684,0.051,1.4389,10.0,88.31,1.3347,1.5248,0
DEU,2.0,1.0,1.0,5.0,3.0,1.0,-1.8422,0.3249,-0.1449,-0.015,1.8521,,-2.4616,-0.5635,2.233,0.544,-0.4941,10.0,,-0.5407,-0.0842,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,2.0,1.0,1.0,3.0,6.0,2.0,-1.4309,-0.0048,-0.4927,-1.149,-0.339,1.4693,-0.3306,-1.0693,2.2176,-1.0075,-0.3974,5.0,64.44,0.7709,0.1584,0
DEU,2.0,2.0,1.0,2.0,3.0,2.0,-0.1265,0.5214,-0.4448,-0.932,-0.0737,0.2597,-1.5618,-0.3322,,,,8.0,25.95,-0.1222,-0.2697,0
DEU,1.0,,,,,,,,,,,,,,,,,,,,,0
DEU,2.0,3.0,1.0,1.0,1.0,1.0,-2.6007,-0.725,,,,,-1.0466,-2.7996,-3.3486,2.5078,1.8508,6.0,60.29,-1.5666,-0.91,0
DEU,2.0,1.0,1.0,5.0,5.0,3.0,0.2295,,-0.5137,-0.7824,,,,,-1.0642,1.1664,-0.2513,5.0,79.49,0.4758,0.3176,0
DEU,1.0,,,,,,,,,,,,,,,,,,,,,0
DEU,1.0,1.0,1.0,1.0,4.0,1.0,-1.0981,-0.3268,-0.902,1.6457,-0.4643,-0.0708,-2.4616,-0.3322,1.0714,0.3378,-1.2001,9.0,65.01,1.2074,1.031,1
DEU,2.0,1.0,1.0,1.0,4.0,3.0,1.0676,0.7639,0.0504,0.2608,0.7558,,-1.8664,1.5558,0.291,-1.2286,1.4456,8.0,64.4,1.1012,0.9745,1
DEU,2.0,1.0,1.0,1.0,4.0,3.0,0.9845,0.8759,0.0025,-0.0661,-0.9085,1.906,0.1765,0.4357,-0.44,0.7889,-0.3223,3.0,28.48,-0.0181,-1.3625,0
DEU,2.0,1.0,1.0,4.0,4.0,3.0,1.5151,1.4872,3.2813,1.9217,-1.2385,0.4036,-0.3272,0.1475,0.3429,-0.1371,1.2269,8.0,55.25,1.2949,0.8837,0
DEU,2.0,1.0,1.0,3.0,5.0,3.0,-0.2983,-0.2067,-0.3841,-0.5732,0.3361,-1.2541,0.6533,0.1475,1.8227,0.1031,0.2341,6.0,56.0,0.5513,-0.094,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,1.0,1.0,1.0,6.0,6.0,4.0,0.3137,-0.8596,2.2059,1.175,0.7558,-1.0033,-1.5618,-1.0693,-0.932,0.5653,0.7524,5.0,,1.0954,-0.5039,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,1.0,1.0,1.0,1.0,5.0,3.0,0.6243,-0.0397,-0.0093,-0.2698,-0.339,-0.2835,1.0761,-1.3627,0.1595,1.1417,0.0076,3.0,57.38,-0.6903,-1.1015,0
DEU,1.0,,,,,,,,,,,,,,,,,,,,,0
DEU,2.0,1.0,1.0,2.0,2.0,1.0,0.9725,-0.4901,0.9697,-0.618,0.4641,,-1.1251,-0.5635,-0.1794,-1.6826,2.3386,9.0,76.65,1.4781,1.3654,0
DEU,2.0,1.0,1.0,5.0,5.0,1.0,-0.3849,1.3972,-0.0091,-1.1886,-1.0162,0.0585,-0.2938,0.1475,0.311,-0.1172,-0.7541,9.0,65.12,2.1963,1.4519,0
DEU,2.0,1.0,1.0,1.0,6.0,4.0,-0.6404,-1.0968,0.5646,-0.1156,0.3638,-0.4728,-0.1499,-0.5635,-0.5237,-0.4577,0.406,10.0,81.92,1.4516,1.4537,0
DEU,1.0,1.0,1.0,3.0,3.0,2.0,-0.8533,-0.0325,0.0507,-0.3947,-0.339,-0.2835,0.6947,-0.8059,-0.718,1.4278,-0.1975,6.0,25.95,-0.035,-0.9097,0
DEU,2.0,1.0,1.0,2.0,2.0,2.0,-0.2298,-0.3219,-1.2856,-0.9977,-0.4476,0.2154,-0.8362,-0.5635,-3.4212,-0.508,-0.7737,,17.69,-0.975,-1.2855,0
DEU,2.0,1.0,2.0,,3.0,2.0,-1.1544,-0.3618,-1.0057,-1.0315,1.2118,-0.3497,0.7631,-0.5635,-0.0936,-1.5486,0.302,10.0,88.31,0.9805,1.3748,0
DEU,1.0,1.0,1.0,2.0,4.0,1.0,-0.1524,0.1901,1.2806,-0.3319,0.7558,-0.0098,-0.1219,0.1475,0.6136,-2.3755,-0.0312,3.0,22.16,-0.3427,-1.6193,0
DEU,2.0,1.0,1.0,1.0,2.0,2.0,0.615,-0.774,0.0872,-0.4932,0.2652,-0.8185,1.7678,1.5558,2.0741,-1.0075,-0.6267,8.0,16.5,-0.5141,-0.6141,0
DEU,2.0,1.0,1.0,3.0,3.0,,1.1008,-0.1869,0.0205,,,,,,,,,,30.47,-0.9834,-2.7122,0
DEU,1.0,1.0,1.0,1.0,6.0,2.0,-0.32,2.7308,-0.1231,-0.943,-1.0993,0.4035,0.801,1.5558,-0.6962,2.5078,0.0895,3.0,27.57,-1.0281,-1.8074,0
DEU,1.0,1.0,1.0,6.0,6.0,4.0,-1.0969,-1.0257,-0.6258,0.3064,-1.0993,-0.5593,1.1687,-2.9095,-1.9447,2.5078,-0.246,7.0,60.29,0.8787,0.5488,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,1.0,1.0,1.0,4.0,4.0,3.0,-0.3134,-0.1981,-0.8065,-0.4956,0.2074,-1.5315,-1.3807,-0.1002,-0.3623,0.8251,-0.2386,3.0,44.94,-1.7217,-1.7732,0
DEU,2.0,1.0,1.0,1.0,1.0,1.0,-0.9381,-0.5964,-0.8875,-0.2451,0.7558,-1.9846,-0.8516,-0.1002,1.0161,-2.3558,-0.7484,,,0.0534,,0
DEU,1.0,1.0,1.0,1.0,6.0,3.0,0.9078,-0.1965,0.0125,3.5992,0.9252,0.0498,0.4522,1.5558,-0.0064,-0.1371,0.4248,3.0,75.5,1.7295,0.2655,0
DEU,2.0,1.0,1.0,3.0,3.0,2.0,0.3739,0.202,-0.1361,0.7112,0.5858,0.2366,-1.3637,-2.1346,0.0835,0.8757,0.4788,9.0,59.89,1.1196,0.8971,0
DEU,2.0,2.0,2.0,1.0,3.0,2.0,-1.1204,-0.7256,-1.005,-1.1641,0.9688,-0.8695,-2.3913,1.5558,-1.7644,-0.3744,0.1295,8.0,56.0,-1.4596,-0.2687,1
DEU,1.0,1.0,1.0,2.0,6.0,3.0,-1.1559,-0.9734,0.2546,-0.2872,-0.5455,-1.2457,-0.3382,-2.1346,0.93,-0.9877,0.1721,8.0,24.98,-0.0379,-0.2523,0
DEU,2.0,1.0,1.0,1.0,2.0,1.0,-0.2467,-0.6038,0.1361,-0.5868,0.657,-0.5595,-0.6954,-0.3322,-0.0585,-0.9755,-0.5433,3.0,57.03,-0.9082,-1.2004,0
DEU,1.0,1.0,1.0,3.0,4.0,3.0,-0.9307,-0.1203,-0.0576,-0.8528,0.0207,0.3755,1.8286,-0.8059,-0.6887,0.5653,-0.5031,7.0,57.99,0.691,0.4258,0
DEU,2.0,1.0,1.0,4.0,6.0,3.0,-0.3916,-0.0328,0.962,1.58,-0.6059,0.3774,0.4477,1.5558,0.6943,-1.1715,0.0986,9.0,75.54,1.5155,1.3603,0
DEU,1.0,1.0,1.0,2.0,2.0,3.0,1.0508,0.5071,-0.7203,0.1929,1.5685,1.7442,-2.4706,1.5558,-0.5131,-1.2788,2.0128,8.0,56.0,-0.9268,-0.043,0
DEU,2.0,,,,,,,,,,,,,,,,,,,,,0
DEU,1.0,1.0,1.0,4.0,5.0,2.0,0.9046,-0.7047,0.7755,1.6861,-0.0737,-1.0966,0.4477,-0.8059,-0.7403,2.635,-0.6971,6.0,26.64,0.8382,-0.5268,0
DEU,2.0,1.0,1.0,4.0,,3.0,0.0025,-0.4814,0.7566,1.4884,1.4265,,-1.3577,-2.9095,-2.2273,,,10.0,85.85,0.6333,1.1813,0
DEU,2.0,1.0,1.0,3.0,3.0,1.0,-0.4508,0.0385,-0.1147,-0.4923,-0.0737,-1.2661,-0.8615,-1.0693,-1.4246,1.4533,-0.3302,8.0,55.25,-0.8824,-0.0384,0
DEU,2.0,1.0,1.0,2.0,5.0,4.0,0.7268,0.2404,0.6202,-0.6377,-0.1038,0.7238,-0.6963,-0.8059,0.4478,-0.7107,0.2595,5.0,,0.0276,-0.5463,0
DEU,1.0,1.0,1.0,3.0,6.0,3.0,-1.0453,-0.9767,0.8443,1.5249,1.8521,0.0523,0.793,-0.8059,0.8021,-0.5006,-0.2877,9.0,79.49,0.3172,0.9274,0
DEU,2.0,1.0,1.0,2.0,6.0,3.0,0.2541,-0.8572,-0.1198,-0.1822,0.678,0.3755,0.6318,-1.0693,0.266,0.1932,0.162,9.0,76.49,0.5407,0.9653,0
DEU,1.0,1.0,1.0,1.0,4.0,1.0,-0.9606,-2.1784,-4.1223,-1.3036,-1.1252,1.695,-2.4663,-0.1002,-1.5056,-0.2758,-0.7851,7.0,75.54,0.8583,0.8281,0
DEU,1.0,,,,,,,,,,,,,,,,,,,,,0
DEU,1.0,1.0,1.0,1.0,5.0,4.0,-0.6404,0.5005,0.528,-0.2294,0.8545,-0.1834,0.4571,0.1475,0.0758,-0.5006,-0.0034,8.0,79.74,0.6809,1.0861,0
DEU,2.0,1.0,1.0,1.0,1.0,1.0,-0.1994,1.428,-0.2833,0.3167,-0.4476,0.0455,1.8365,-0.3322,-0.6498,-2.249,-0.2835,3.0,65.25,-0.7545,-0.9801,0
DEU,2.0,1.0,1.0,1.0,4.0,1.0,-0.1168,-1.2563,1.9855,0.8791,-0.3649,-0.4637,-0.7266,-1.7015,2.1576,-0.3744,0.1728,9.0,50.37,1.6163,0.9277,1
DEU,1.0,2.0,1.0,3.0,3.0,,-0.6159,-1.0302,-0.1272,0.787,,,,,,,,1.0,33.76,-2.1042,-3.1617,0
DEU,2.0,2.0,2.0,3.0,3.0,1.0,-0.6333,0.1689,0.1396,0.3704,-0.26,1.6175,0.2412,1.5558,2.2216,0.3378,0.9002,8.0,55.25,-0.0475,0.3152,0
DEU,2.0,4.0,1.0,1.0,1.0,1.0,-0.5417,-0.1771,,-1.5858,-0.6218,-2.7774,-2.4539,0.1475,-0.6628,-2.249,-2.7601,7.0,82.41,0.2685,0.708,0
DEU,2.0,1.0,1.0,4.0,3.0,1.0,0.633,-0.4798,-0.6808,1.7827,1.6769,-0.398,0.3521,-0.5635,2.2398,-2.3945,-0.566,3.0,32.5,1.016,-0.8486,0
DEU,2.0,1.0,1.0,,,,,,,,,,-0.5068,0.1475,,-2.3755,,6.0,79.05,-0.5891,-0.1418,0
DEU,2.0,1.0,1.0,3.0,1.0,1.0,-1.3814,-0.2307,-1.0112,-0.8192,-0.9085,1.1155,-2.4752,-0.3322,-1.1637,-0.4577,-0.4461,7.0,88.31,0.6755,0.9918,0
DEU,1.0,2.0,2.0,3.0,3.0,,-0.0174,-0.355,-0.7007,0.6058,,,,,,0.3729,0.7332,3.0,,-1.0401,-1.6035,0
DEU,1.0,1.0,1.0,1.0,6.0,3.0,-0.3684,-0.4941,-0.3533,-0.3146,1.544,-0.4164,-0.808,-0.1002,-0.0926,0.6566,-0.1095,10.0,67.11,0.4093,0.7326,0
DEU,2.0,1.0,1.0,3.0,2.0,1.0,-1.4422,-0.6508,-0.6746,-1.2906,-0.4643,-2.4478,-0.6963,-0.3322,-0.6628,-2.3558,0.2619,7.0,56.0,0.5684,0.3364,0
DEU,1.0,1.0,1.0,6.0,6.0,5.0,-0.1577,0.1436,-0.165,-0.4132,-0.0737,0.3972,1.1526,0.8211,-0.0276,1.5409,0.409,9.0,80.92,1.4043,1.4148,0
DEU,1.0,1.0,2.0,1.0,4.0,3.0,0.6557,2.1143,-0.5394,0.8684,-0.0737,,-0.707,0.8211,,,,7.0,29.16,0.5914,-0.1607,0
DEU,2.0,1.0,1.0,4.0,4.0,2.0,0.8953,0.9331,1.3329,-0.8889,0.9252,-0.3637,0.9993,0.4357,-0.0937,-1.0075,0.7718,8.0,44.92,-0.5299,-0.0842,0
DEU,1.0,,,,,,,,,,,,,,,,,,,,,0
